ticker,n,best_model,mu,sigma,t_df,t_loc,t_scale,ll_norm,aic_norm,bic_norm,ks_p_norm,cvm_p_norm,ll_t,aic_t,bic_t,ks_p_t,cvm_p_t
EXC,3982,t,,,3.8777268126185476,0.0005440435736004325,0.009664063868767375,11284.987474891706,-22565.974949783413,-22553.395870814165,1.2203444261481119e-14,2.7095237165042363e-10,11742.779748894369,-23479.559497788738,-23460.690879334867,0.9364842098717439,0.7990469822545576
MCHP,3982,t,,,3.3091884854332867,0.0006839924940260284,0.014429047829796945,9469.207953156783,-18934.415906313567,-18921.83682734432,1.335392383444766e-17,3.131103154530024e-10,9952.921841260328,-19899.843682520655,-19880.975064066784,0.6340273177659355,0.7056170856853776
DVA,3982,t,,,2.810510015869026,0.0007482175145086792,0.01058597124061364,10219.856384315535,-20435.71276863107,-20423.133689661823,1.1741085430399396e-31,1.7115688866198298e-09,10949.639688180494,-21893.279376360988,-21874.410757907117,0.868966079134021,0.8434186669555209
TMO,3982,t,,,3.7426949234934206,0.0007599298015988023,0.01115862665691467,10856.113847987905,-21708.22769597581,-21695.648617006562,1.4681968288141322e-13,3.2163482988067926e-10,11129.64148755838,-22253.28297511676,-22234.414356662888,0.7641160792796319,0.8339222062023548
ALL,3982,t,,,3.123673987418334,0.0008486146816710794,0.009368745568222585,11090.003537086208,-22176.007074172416,-22163.42799520317,4.372632430576994e-20,1.6071415309681925e-09,11593.646541987455,-23181.29308397491,-23162.42446552104,0.6738826969785179,0.6919337801933194
HON,3982,t,,,3.1074344076079408,0.000712999016217591,0.009136813424594898,11206.353880723307,-22408.707761446614,-22396.128682477367,7.217333865918981e-21,1.0052484400446815e-09,11686.097021398073,-23366.194042796145,-23347.325424342274,0.9268418996658713,0.9004910972259496
ELV,3982,t,,,3.526286973194028,0.0007969102508302081,0.011922286847473599,10328.507549429736,-20653.015098859472,-20640.436019890225,4.513163393662349e-17,2.0603185824086268e-11,10794.386617405156,-21582.773234810313,-21563.90461635644,0.8761511273158863,0.9655419690268987
MET,3982,t,,,3.0875204710084065,0.0009072276917424112,0.012285322806812295,10036.690685460882,-20069.381370921765,-20056.802291952517,4.652143149072433e-24,1.2237197921649567e-09,10497.935213454004,-20989.870426908008,-20971.001808454137,0.45175410896075685,0.509213958961451
RCL,3982,t,,,2.558820743876672,0.0008691345215255,0.016469605499724732,8269.114753383083,-16534.229506766165,-16521.650427796918,9.664840461901628e-33,6.555667120267117e-10,9034.223748023738,-18062.447496047476,-18043.578877593605,0.945941247398732,0.9629245103323976
TER,3982,t,,,3.5441489279218352,0.0009246181594333095,0.0169754131628164,9012.276082224973,-18020.552164449946,-18007.9730854807,1.0125252720482582e-14,3.239611912064788e-10,9393.60198713794,-18781.20397427588,-18762.335355822008,0.7022301851190658,0.701336478173755
AME,3982,t,,,3.32069376271862,0.0008618378796972182,0.009870713033852046,10972.288413875092,-21940.576827750185,-21927.997748780937,3.024748366685611e-18,4.427567201759075e-10,11469.384682233216,-22932.769364466432,-22913.90074601256,0.7967902847580624,0.6501441258302323
COF,3982,t,,,3.190616993153926,0.0006236072011696961,0.013582324287542174,9612.661919793298,-19221.323839586596,-19208.74476061735,1.5778796191327057e-20,1.779065339491126e-09,10144.322783525471,-20282.645567050942,-20263.77694859707,0.5436053511572589,0.8629019165038617
NVR,3982,t,,,3.7237080803442084,0.0007423528702718971,0.012062948983766851,10319.940236500915,-20635.88047300183,-20623.301394032584,3.7770658758355886e-17,2.0268564604464245e-11,10813.400361478576,-21620.800722957152,-21601.93210450328,0.9685702843265352,0.957800222471481
MPWR,3982,t,,,3.3817849455592546,0.0013128813939894026,0.0177360189265124,8772.388306563893,-17540.776613127786,-17528.19753415854,1.4651726566868396e-15,1.122055892643914e-09,9159.704355245733,-18313.408710491465,-18294.540092037594,0.9307326839847048,0.8071087772033476
HBAN,3982,t,,,3.2197233764366775,0.0006986395406012744,0.013698229479828135,9686.267557988635,-19368.53511597727,-19355.95603700802,1.3596205457785772e-18,9.705369841128686e-11,10122.961670361088,-20239.923340722176,-20221.054722268305,0.4290430912350224,0.9875341386291413
DE,3982,t,,,3.334837150737124,0.0007226042742807647,0.011743157383906574,10410.420325113731,-20816.840650227463,-20804.261571258216,7.215857323657172e-17,1.1242867747895957e-09,10783.31274045382,-21560.62548090764,-21541.75686245377,0.8464431366183015,0.7656678891811287
ABT,3982,t,,,3.6113299763754756,0.0007592257844555121,0.009201116984537128,11473.058818855363,-22942.117637710726,-22929.53855874148,1.3309594718270453e-17,1.5600842839802453e-10,11855.31510081347,-23704.63020162694,-23685.76158317307,0.891132004192432,0.8419587016475766
COST,3982,t,,,3.62019652688255,0.0009171238573892762,0.00862972950402972,11698.399555848791,-23392.799111697583,-23380.220032728335,1.8860585717736808e-15,1.7362022930456078e-10,12113.520934685612,-24221.041869371224,-24202.173250917353,0.9666852949457488,0.9930136615096593
CVS,3982,t,,,3.432768674453296,0.0006818071493867077,0.010470880035876696,10775.986704599112,-21547.973409198225,-21535.394330228977,3.3088807273382348e-18,1.307847163900533e-10,11277.493164853424,-22548.986329706848,-22530.117711252977,0.9477752174999451,0.9112824902526221
SBUX,3982,t,,,3.078092954996773,0.000625051948798472,0.01060752229759655,10450.094162148547,-20896.188324297094,-20883.609245327847,2.1405456038130487e-24,7.210935182300204e-10,11078.247403586982,-22150.494807173964,-22131.626188720093,0.9971914733729909,0.9970450763531935
ROL,3982,t,,,3.337099195064133,0.0009877777624138634,0.009957963967911591,10967.442842679655,-21930.88568535931,-21918.306606390062,1.4780210166341345e-18,8.710532295452822e-11,11440.826347274353,-22875.652694548706,-22856.784076094835,0.8009041710615465,0.8100976997992979
PGR,3982,t,,,3.544674894063176,0.0008944078047921597,0.009553465277046043,11268.969709547422,-22533.939419094844,-22521.360340125597,2.9315874412503836e-15,2.8341895497163705e-10,11682.863963515581,-23359.727927031163,-23340.85930857729,0.6459857036102961,0.7944684551456886
SCHW,3982,t,,,3.6970151054125195,0.0006704424221937819,0.014184020613707302,9841.782263675359,-19679.564527350718,-19666.98544838147,6.516443529367194e-15,1.2508993840754101e-11,10159.946902285212,-20313.893804570424,-20295.025186116553,0.9111730579033609,0.8005069923488308
AON,3982,t,,,3.178608007733379,0.0009429442472249428,0.008704616733660651,11389.787953730387,-22775.575907460774,-22762.996828491527,3.9404248407180275e-22,2.308845559184647e-09,11910.830251099838,-23815.660502199677,-23796.791883745806,0.5270449424863102,0.5062741488316524
BSX,3982,t,,,3.288516677235949,0.0007548069125478123,0.01166811273046603,10393.565306926292,-20783.130613852583,-20770.551534883336,3.041424530665228e-16,2.1549650952579213e-11,10790.285045163788,-21574.570090327576,-21555.701471873705,0.7046115797887131,0.8683320205983601
PSA,3982,t,,,4.033172492655201,0.000743119169373562,0.010102555839470145,11324.10366199301,-22644.20732398602,-22631.62824501677,4.3765015036556e-11,4.362465944041105e-11,11609.314707591908,-23212.629415183816,-23193.760796729945,0.8498001661554393,0.8192235610574186
TTWO,3982,t,,,3.4684747788311627,0.0008596071291376632,0.014741110345387665,9565.641104135437,-19127.282208270874,-19114.703129301626,4.2878919592503766e-14,1.9044610333196488e-10,9928.612132810184,-19851.224265620367,-19832.355647166496,0.7672221741941305,0.7598967943973338
HPQ,3982,t,,,2.9192163349337665,0.0009129728609898735,0.012840960967466581,9603.489553316447,-19202.979106632894,-19190.400027663647,2.4208042978826802e-30,3.98852872951494e-09,10239.322004564998,-20472.644009129996,-20453.775390676125,0.8284810825356556,0.7030005189832956
CNC,3982,t,,,3.199266795168192,0.000857751421177432,0.014695677479239395,9142.132229064515,-18280.26445812903,-18267.685379159782,4.1756004949159284e-26,2.316740244090454e-09,9834.367694480958,-19662.735388961915,-19643.866770508044,0.9762047560536542,0.986073040505609
GWW,3982,t,,,3.485076039474267,0.0007695844171305029,0.010866648988629934,10667.702124467127,-21331.404248934254,-21318.825169965006,1.0311755511930012e-17,6.421163600833779e-11,11148.898643555374,-22291.79728711075,-22272.928668656878,0.799547833267249,0.8745854124690455
AXP,3982,t,,,2.8596075293926972,0.0009312117759917689,0.01073200461074512,10283.448241566199,-20562.896483132397,-20550.31740416315,3.513917318471067e-28,1.9700641118447493e-10,10922.147861824797,-21838.295723649593,-21819.427105195722,0.5003420890316017,0.44886218069839556
DD,3982,t,,,3.3236160756259876,0.0004751808557025073,0.01285306204953656,9986.402115552744,-19968.80423110549,-19956.22515213624,9.983275331356425e-18,4.841516076936614e-11,10419.251757330314,-20832.503514660628,-20813.634896206757,0.7283018927233216,0.8025837376747018
FDX,3982,t,,,3.1758379915250847,0.000639294110656516,0.011744696638253196,10117.738707248387,-20231.477414496774,-20218.898335527527,1.6538014737674538e-24,2.2621293727098646e-10,10716.769006563401,-21427.538013126803,-21408.669394672932,0.8424608137530243,0.9009961204069432
FAST,3982,t,,,3.457486691710815,0.0008586202790557319,0.011203718822007713,10640.347991354893,-21276.695982709785,-21264.116903740538,8.142895975110303e-17,4.2050141146887654e-10,11017.240806930704,-22028.481613861408,-22009.612995407537,0.3771607086847649,0.4385040722760968
EQIX,3982,t,,,3.574800500688978,0.0008284640015812127,0.012046186498366394,10198.469979991172,-20392.939959982345,-20380.360881013097,1.4989769612188922e-17,6.841359700970884e-10,10770.076077786955,-21534.15215557391,-21515.283537120038,0.6936479029734246,0.6264543778605024
EOG,3982,t,,,3.582913858804986,0.00028927159476766276,0.015989041905433633,9242.33389460074,-18480.66778920148,-18468.088710232234,4.881702907310241e-16,6.053001433414806e-10,9645.313402653584,-19284.62680530717,-19265.758186853298,0.6580074741156916,0.8147435165727641
URI,3982,t,,,3.827706271084973,0.0014562321014723462,0.01978525832682921,8558.464492881643,-17112.928985763287,-17100.34990679404,2.0377156954764496e-11,3.4970060180938844e-10,8874.92653210472,-17743.85306420944,-17724.98444575557,0.9487369148971714,0.9681353909557497
NEM,3982,t,,,3.9058031217597353,0.000371077325473289,0.01607926415487352,9468.817046083064,-18933.63409216613,-18921.05501319688,1.047830974740928e-11,5.243927514442248e-11,9723.54333336926,-19441.08666673852,-19422.21804828465,0.8281679033501004,0.8069142553560085
BRK-B,3982,t,,,3.424846642029218,0.00048011287377188464,0.007994764013123504,11883.056916294503,-23762.113832589006,-23749.53475361976,1.7247921012558742e-17,3.3357427930980066e-11,12348.905837928924,-24691.811675857847,-24672.943057403976,0.7710932145478303,0.9412846908084608
WEC,3982,t,,,4.158082338034778,0.0008836187288874596,0.008730996152194746,11762.320486239987,-23520.640972479974,-23508.061893510727,4.50203986239891e-14,7.45522532596965e-11,12222.668303973815,-24439.33660794763,-24420.467989493758,0.5261357403120466,0.5091695437669432
MTD,3982,t,,,3.914615139274926,0.0010836865808218697,0.012578877095485178,10442.751175829047,-20881.502351658095,-20868.923272688848,7.430643074707697e-13,1.723261533470577e-10,10703.707810322834,-21401.41562064567,-21382.547002191797,0.6450248580204602,0.40790672559160635
PG,3982,t,,,3.409806235020935,0.0005326655619512692,0.007035919003281594,12370.775561019136,-24737.551122038272,-24724.972043069025,3.105887327995264e-19,7.495282172698126e-11,12851.976949713726,-25697.95389942745,-25679.08528097358,0.8901003992625156,0.9711780757231439
FSLR,3982,t,,,3.212767024621815,1.1038437454602514e-05,0.021710569867261997,7844.049151720111,-15684.098303440222,-15671.519224470972,1.6153895082871395e-20,2.1751911383205424e-10,8286.180031558812,-16566.360063117623,-16547.491444663752,0.8658341300028807,0.8702770044072545
LLY,3982,t,,,2.937449459601257,0.0009683561056744684,0.009810549279523136,10727.023738684902,-21450.047477369804,-21437.468398400557,3.4714543930605765e-25,1.1087193385606042e-09,11320.612366412955,-22635.22473282591,-22616.35611437204,0.743608024090818,0.7111035662110672
PFE,3982,t,,,3.5334454967144895,0.0001471058180456013,0.00952713514883017,11386.657470179092,-22769.314940358185,-22756.735861388937,3.4533826065064394e-14,2.59675614344701e-11,11689.934575176028,-23373.869150352057,-23355.000531898186,0.5298915729115035,0.7250890608744434
DAL,3982,t,,,3.547461472702743,0.0005626488398631467,0.017313124711560157,8897.491913179838,-17790.983826359676,-17778.40474739043,5.157736930375235e-16,8.375525828441255e-10,9316.29455093116,-18626.58910186232,-18607.720483408448,0.840731389587039,0.7743753882300312
CB,3982,t,,,3.1530632228572784,0.000676264701416561,0.008758937282835031,11369.424273591338,-22734.848547182675,-22722.269468213428,4.3984740181339885e-20,1.234831792373825e-09,11874.7947410378,-23743.5894820756,-23724.72086362173,0.8801186653091385,0.858084383827393
BXP,3982,t,,,3.2815091033773225,0.0005655100565424917,0.011695302632351287,10336.487381921475,-20668.97476384295,-20656.395684873703,8.201110868894005e-19,1.6005130554219704e-10,10778.152669591738,-21550.305339183476,-21531.436720729605,0.5631542279086552,0.5733684024427199
MGM,3982,t,,,3.2173697873069544,0.0004942875414066911,0.01774767917248985,8535.325302135225,-17066.65060427045,-17054.071525301202,5.2491918017647846e-21,2.7505060451460395e-09,9090.69362436541,-18175.38724873082,-18156.51863027695,0.544146913569931,0.6589978650408206
TPL,3982,t,,,3.0441989524893245,0.0012551618999948498,0.016242720444502208,8874.565055354438,-17745.130110708877,-17732.55103173963,8.776840884850378e-24,2.310225122315046e-09,9365.670251795356,-18725.340503590713,-18706.47188513684,0.48889715747170637,0.5012441661531779
CTAS,3982,t,,,2.861335151091657,0.0011412663458340235,0.009044773923084318,10928.576283204737,-21853.152566409473,-21840.573487440226,2.588911104495918e-28,3.1397728861293217e-10,11604.153663090947,-23202.307326181894,-23183.438707728023,0.48438293578685854,0.3613902903120346
BLK,3982,t,,,3.495568312205532,0.0007826911232389259,0.01167377065141641,10490.69361919213,-20977.38723838426,-20964.808159415014,1.1901606800132552e-18,3.3676739175092507e-10,10867.350878983045,-21728.70175796609,-21709.83313951222,0.8119016784346552,0.851357047450237
AOS,3982,t,,,3.843030134358318,0.0007540778356815744,0.01225063589586409,10545.27329586024,-21086.54659172048,-21073.96751275123,1.1735258954138782e-11,1.4478962473418733e-10,10788.27808224049,-21570.55616448098,-21551.687546027108,0.4278577252643079,0.3275483860389884
BKR,3982,t,,,3.944280015502912,0.0004642588729881608,0.01686829866386833,9213.564695493773,-18423.129390987546,-18410.5503120183,6.446420098704892e-13,3.53233886585258e-10,9543.664759206564,-19081.329518413128,-19062.460899959256,0.8928621830554108,0.9134474142102821
ZBRA,3982,t,,,3.0694572225929235,0.0008516409022051212,0.014032010871176281,9345.193474289177,-18686.386948578354,-18673.807869609107,7.246253947786275e-23,6.172947708549259e-10,9960.169454849169,-19914.338909698337,-19895.470291244466,0.7516702462695036,0.8259419493031717
MTB,3982,t,,,2.975948540927364,0.0006329663949648813,0.011670185744323098,10159.968093604453,-20315.936187208907,-20303.35710823966,8.650406612352573e-25,9.502576503450655e-11,10648.845718529908,-21291.691437059817,-21272.822818605946,0.5133871198513595,0.610617179198971
DECK,3982,t,,,3.442224792989656,0.0011824499153622937,0.017848906082110642,8636.918141462274,-17269.83628292455,-17257.2572039553,4.2766655040208445e-17,1.7729440138225527e-10,9157.187501502696,-18308.375003005393,-18289.50638455152,0.8758681419678799,0.7966427307416679
CHRW,3982,t,,,3.2847441633802594,0.0007673365286171663,0.010261254758214657,10688.35334739815,-21372.7066947963,-21360.127615827052,7.963491466617139e-22,1.500004565002655e-10,11300.3808366097,-22594.7616732194,-22575.89305476553,0.41993891353200874,0.42638607647401106
BRO,3982,t,,,3.220017824767158,0.0009581356148541539,0.00882914158718195,11378.837987534873,-22753.675975069746,-22741.0968961005,7.74068500129556e-20,6.524077944547457e-10,11872.017252826754,-23738.034505653508,-23719.165887199637,0.8516177020090188,0.8602749644414764
BA,3982,t,,,2.6938587668892104,0.000670952411020945,0.01259787273725912,9428.735365367604,-18853.470730735207,-18840.89165176596,1.8347206815846403e-33,5.296971750112789e-09,10188.475313523924,-20370.95062704785,-20352.082008593978,0.8964703239847058,0.9734563956494653
JBL,3982,t,,,3.113738202323333,0.0012051393771005867,0.014574051958902101,9328.027503755824,-18652.055007511648,-18639.4759285424,3.8855130237387363e-22,1.4901508915698969e-09,9829.648353436154,-19653.29670687231,-19634.428088418437,0.9126404152289698,0.87249702419348
HUBB,3982,t,,,3.5011270093458275,0.0008698636752084358,0.011303609901740088,10601.457342351436,-21198.91468470287,-21186.335605733624,1.107301537584121e-16,5.591603846610838e-10,10997.650101340827,-21989.300202681654,-21970.431584227783,0.7611032601684162,0.8052633339176251
NTRS,3982,t,,,3.2029414236582756,0.0007120333126538166,0.01137238803072717,10398.286557815147,-20792.573115630294,-20779.994036661046,1.2152413909748692e-19,4.2447489967401e-10,10856.796371302407,-21707.592742604815,-21688.724124150944,0.9148489959418076,0.8322921380266003
MS,3982,t,,,3.3778008935571004,0.0007754392942128779,0.013962737049228059,9680.7098312474,-19357.4196624948,-19344.840583525554,2.9550804944534493e-18,2.9995783634717554e-11,10110.677290797983,-20215.354581595966,-20196.485963142095,0.8903027608215321,0.8363047701776192
ON,3982,t,,,3.9237323499003747,0.0008115191101377212,0.020220509077957645,8462.785961406833,-16921.571922813666,-16908.99284384442,1.6458932379858656e-12,3.836042594684841e-12,8816.116093285094,-17626.23218657019,-17607.363568116318,0.3600347937730878,0.8885813737123037
F,3982,t,,,3.199675597159234,0.0004948503248861018,0.013955640374042115,9622.613501510452,-19241.227003020904,-19228.647924051656,1.6638320684463945e-17,1.2944967320294154e-10,10040.291276497443,-20074.582552994885,-20055.713934541014,0.36071092218225387,0.6426389838905167
IFF,3982,t,,,3.1064874121952326,0.0006013082217230124,0.01023617776790613,10562.445948706549,-21120.891897413097,-21108.31281844385,1.9869890071476773e-28,2.322926073716758e-09,11233.265698152398,-22460.531396304796,-22441.662777850925,0.9503663857339324,0.9595931230935146
REGN,3982,t,,,3.5868581827327732,0.0001537542342916979,0.01604761607334307,9217.699931465151,-18431.399862930302,-18418.820783961055,1.4913589744984488e-17,6.094155180491612e-10,9632.074056087677,-19258.148112175353,-19239.279493721482,0.737714190471576,0.6784924913399997
WY,3982,t,,,3.771157224840656,0.0004609395813311106,0.01271586880067568,10094.33210371681,-20184.66420743362,-20172.085128464372,2.4285334563726317e-17,3.780131763164718e-11,10618.210445072738,-21230.420890145477,-21211.552271691606,0.5501380754252737,0.8189059698226538
ZBH,3982,t,,,3.247605591962199,0.0003506117247734933,0.010350574193547237,10756.009083459776,-21508.01816691955,-21495.439087950304,8.516155566037395e-21,4.971077993687345e-10,11250.570264189406,-22495.14052837881,-22476.27190992494,0.7641765610576498,0.8007233952102446
FDS,3982,t,,,3.2631648853523685,0.0011166397401999395,0.009989764348861545,10900.662070594357,-21797.324141188714,-21784.745062219466,3.522798597732736e-20,1.3258507625124594e-09,11398.320894915236,-22790.64178983047,-22771.7731713766,0.17014934610051535,0.11125241388945295
MHK,3982,t,,,3.054563947541422,0.00037461416726628475,0.014521379347055323,9227.283839348107,-18450.567678696214,-18437.988599726967,3.4395958576362134e-24,6.821906373133402e-10,9816.62435417666,-19627.24870835332,-19608.38008989945,0.22738708323476742,0.35799066412847647
REG,3982,t,,,3.2508596473343694,0.0006207934955820929,0.010584156741148348,10479.717961192844,-20955.435922385688,-20942.85684341644,8.888015183538211e-23,1.2731496967788303e-09,11163.063909620298,-22320.127819240595,-22301.259200786724,0.6106414726268847,0.641168878923039
TYL,3982,t,,,3.5064757447080948,0.0009593953248152194,0.012056626169423181,10350.316272464752,-20696.632544929504,-20684.053465960256,3.0494314669931573e-15,3.5432101697097096e-10,10742.7645160371,-21479.5290320742,-21460.660413620328,0.9484434048910697,0.908798122464358
BAC,3982,t,,,3.1507265523556818,0.00048467321155961556,0.01335896797800155,9726.661360855065,-19449.32272171013,-19436.743642740883,1.4276102017762174e-19,5.530104152384752e-10,10192.895747050203,-20379.791494100406,-20360.922875646535,0.9540761050282693,0.9629954440744335
VRSK,3982,t,,,3.044902385309107,0.0007980187997207164,0.008485737762638036,11352.119458956113,-22700.238917912226,-22687.65983894298,7.928915965486905e-25,4.904553430051806e-10,11951.346055638742,-23896.692111277483,-23877.823492823612,0.6889864166402261,0.8747477511259593
UNP,3982,t,,,3.896819266212354,0.0006601226986406307,0.010965659095209829,10912.714136557384,-21821.42827311477,-21808.84919414552,4.918158754623247e-12,3.2206015632141316e-10,11245.140100611228,-22484.280201222457,-22465.411582768586,0.9338902939419346,0.9848986533541778
GRMN,3982,t,,,3.1499103935555075,0.0006943403061890166,0.010858643978523645,10394.634400093004,-20785.268800186008,-20772.68972121676,1.3866234381940517e-21,3.9147662889149615e-10,11017.703350492848,-22029.406700985695,-22010.538082531824,0.8951412169405081,0.9864561985538224
CSX,3982,t,,,3.91695419925739,0.0007954570748578999,0.01201257486407364,10503.321234158482,-21002.642468316964,-20990.063389347717,7.032422398557885e-14,1.2032597140887447e-11,10887.789332616241,-21769.578665232482,-21750.71004677861,0.9461526529299132,0.9592020768437628
LEN,3982,t,,,3.814801044866038,0.0004921775700124349,0.016421946981804263,9303.567891480665,-18603.13578296133,-18590.556703992082,6.335107942584909e-13,4.566236277980806e-12,9612.985492313102,-19219.970984626205,-19201.102366172334,0.274199421348997,0.5083144436063074
CPT,3982,t,,,3.561654710250803,0.0006914224674587131,0.010116781063311493,11034.39812956261,-22064.79625912522,-22052.217180155974,1.0515069940262531e-14,1.2586901521061122e-09,11460.610329706102,-22915.220659412204,-22896.352040958333,0.3981229927840697,0.23585788982043998
HIG,3982,t,,,2.753182666802439,0.0009009106219639925,0.01122373106104601,9971.973981035604,-19939.947962071208,-19927.36888310196,3.2327896230490455e-30,1.9003921769567e-09,10683.857587826613,-21361.715175653226,-21342.846557199355,0.5030091453734761,0.37452061653583013
ETN,3982,t,,,3.4991757497941434,0.0009623498363575947,0.012087398793159471,10321.989723647099,-20639.979447294198,-20627.40036832495,3.3327372276970135e-17,1.005783123453341e-09,10730.003748446325,-21454.00749689265,-21435.13887843878,0.9265735731832955,0.7895222815500564
EFX,3982,t,,,3.0326759704901467,0.0009271950294285756,0.010679027884041837,10495.532961583154,-20987.06592316631,-20974.48684419706,1.4866716265178023e-23,1.4597045794317864e-10,11030.017612945287,-22054.035225890573,-22035.166607436702,0.8483465917184665,0.8664818046610419
LMT,3982,t,,,3.2350581941181193,0.00093181418089412,0.008382386565634233,11511.090297762526,-23018.180595525053,-23005.601516555806,2.0503591304403582e-23,9.018452651332609e-11,12085.157043337495,-24164.31408667499,-24145.445468221118,0.9090046432271504,0.824381898522952
BK,3982,t,,,3.48613596554861,0.0008763667703236596,0.01138241596747303,10578.110820235805,-21152.22164047161,-21139.64256150236,3.3855591930665312e-18,8.258624895063349e-10,10964.617111394127,-21923.234222788255,-21904.365604334384,0.6634965529866411,0.4341729648614773
AZO,3982,t,,,3.7390901429713006,0.0009285198360303882,0.009778909080052068,11145.513160358456,-22287.026320716912,-22274.447241747665,5.118764552219708e-17,1.571423435819952e-09,11654.078027950965,-23302.15605590193,-23283.28743744806,0.8148647908951494,0.8509569542639381
JNJ,3982,t,,,3.3937909998043247,0.000543429522852007,0.006953509658745301,12434.904351765601,-24865.808703531202,-24853.229624561955,1.334077708297023e-19,7.258327272552378e-11,12892.819479891801,-25779.638959783602,-25760.77034132973,0.7086533304411703,0.6509715017630324
PNC,3982,t,,,3.297553898740836,0.0007266776126925583,0.011620937462403901,10402.237975545204,-20800.475951090408,-20787.89687212116,1.3682259042817595e-19,5.945621772696086e-11,10810.097023934632,-21614.194047869263,-21595.325429415392,0.4381847312740125,0.423768948963572
OMC,3982,t,,,3.5464690371400702,0.0006428554693314256,0.010725249083476352,10813.64523983603,-21623.29047967206,-21610.711400702814,1.6967327916223105e-16,5.228154575931399e-10,11222.805279175267,-22439.610558350534,-22420.741939896663,0.42700381641141727,0.6510960160810926
HSIC,3982,t,,,3.5509002112002523,0.000670827797839246,0.010462350360582469,10963.539957613735,-21923.07991522747,-21910.500836258223,1.035528445857255e-14,8.526912509410067e-11,11323.140213818639,-22640.280427637277,-22621.411809183406,0.746522970394926,0.7703393468108917
HUM,3982,t,,,2.785788165505825,0.0009030963744985842,0.011281000577742444,9970.795489220367,-19937.590978440734,-19925.011899471487,1.5831657944257373e-28,1.1512533149016235e-09,10682.40189202039,-21358.80378404078,-21339.93516558691,0.8253634150133452,0.8338311948678689
DLR,3982,t,,,3.8700827489570115,0.0010835824946445172,0.011887764860169632,10577.33168894857,-21150.66337789714,-21138.084298927894,2.475779148441143e-15,1.3480661031906038e-11,10915.927622621517,-21825.855245243034,-21806.986626789163,0.3398250792018621,0.3200904753022693
EG,3982,t,,,3.201310813122566,0.0006755199031963858,0.009794138111339282,10953.809655992327,-21903.619311984654,-21891.040233015407,2.178034637585869e-17,5.386040502486367e-10,11451.01609965886,-22896.03219931772,-22877.16358086385,0.6066797376112061,0.7446954380837364
TXN,3982,t,,,3.840814530676714,0.0009031040038205188,0.01238488681521719,10429.737860309211,-20855.475720618422,-20842.896641649175,7.926305830246844e-13,6.763750670657487e-10,10744.22818310513,-21482.45636621026,-21463.587747756388,0.6510604507508033,0.5539158698499219
GIS,3982,t,,,3.7713409078497095,0.0006154739863672712,0.008493365533926671,11887.765067099985,-23771.53013419997,-23758.951055230722,1.0579992541077976e-14,3.012146088110512e-11,12225.295691644096,-24444.591383288192,-24425.72276483432,0.7414302215416411,0.5721462735751008
BX,3982,t,,,3.6095089538340615,0.0010438175119640482,0.015302264809498214,9527.352209315224,-19050.70441863045,-19038.1253396612,2.430227958740531e-13,2.3849922037300075e-11,9829.114010841171,-19652.228021682342,-19633.35940322847,0.7925485778339103,0.6734200466402336
CRL,3982,t,,,3.1984005099795656,0.0009560100794276081,0.013284393075909309,9646.637104948903,-19289.274209897805,-19276.695130928558,2.8269523216632253e-24,2.1279655815220622e-10,10236.051129876154,-20466.102259752308,-20447.233641298437,0.8963440105663747,0.7343802085283162
TECH,3982,t,,,3.2091273860620033,0.0004727638394549605,0.01194989775561021,10323.202164438078,-20642.404328876157,-20629.82524990691,7.971043351723578e-18,2.852684755083601e-11,10662.177927803665,-21318.35585560733,-21299.48723715346,0.12088579983812309,0.19604381793571535
MMM,3982,t,,,2.92211373192427,0.0007176221903498234,0.00890234545246777,11099.592560716417,-22195.185121432834,-22182.606042463587,9.673577138456183e-26,1.7354534476154981e-09,11699.500055061166,-23393.00011012233,-23374.13149166846,0.5796937979432002,0.42495065084975725
WAB,3982,t,,,3.2997110859750878,0.00084965483821682,0.01235196145291006,10151.22691537653,-20298.45383075306,-20285.874751783813,9.261837809225158e-19,4.369704598161661e-11,10568.046581818162,-21130.093163636324,-21111.224545182453,0.8965809685691593,0.8978645995171642
PCG,3982,t,,,2.01,0.0006501887410747607,0.010086960124269483,8176.830026345868,-16349.660052691735,-16337.080973722486,7.296563206884864e-111,8.760637215665668e-09,10493.999363935505,-20981.99872787101,-20963.13010941714,0.4194829267719532,0.3488195292025251
JBHT,3982,t,,,4.212214104398088,0.0004791068841888061,0.012250002871207807,10540.913395006239,-21077.826790012477,-21065.24771104323,6.563997498090535e-13,6.869260715802739e-11,10887.570898196174,-21769.14179639235,-21750.273177938478,0.5981931524785566,0.7349495181837082
FE,3982,t,,,3.664460177465936,0.0006403110144505645,0.009569789442971162,11077.167227058091,-22150.334454116182,-22137.755375146935,8.307339780109289e-21,2.913007834948189e-09,11716.376257474458,-23426.752514948916,-23407.883896495045,0.4292022030255557,0.29807904897356374
DG,3982,t,,,3.3291471266786594,0.0006979173098632667,0.011130942647808947,10229.515922774275,-20455.03184554855,-20442.452766579303,3.6570342047359505e-27,1.825500861585283e-10,10994.247807054873,-21982.495614109746,-21963.626995655875,0.3756904297659017,0.8748826487943738
LULU,3982,t,,,3.014097456630246,0.0007782388096398136,0.015844505920588725,8830.772491974614,-17657.54498394923,-17644.96590497998,1.0408118858816855e-25,8.520699701364265e-10,9450.05732416986,-18894.11464833972,-18875.24602988585,0.9580203245347181,0.9891652057227304
